veh_id,kind,length_m,origin,destination,depart_s,arrive_s,travel_s,dist_m,avg_kmh,stops
35,suv,4.8,road_loopA_f0,xloopA_0Bb,2169.7,2211.7,42.0,479.0,41.0,0
62,suv,4.8,road_loopA_f0,xloopA_0Bb,2190.3,2232.2,41.9,479.1,41.1,0
65,car,4.5,road_loopA_f0,xloopA_0Bb,2190.9,2235.1,44.2,478.9,39.0,0
10,suv,4.8,road_loopA_r0,road_loopA_r1,2151.3,2240.2,88.9,1297.3,52.5,0
12,suv,4.8,road_loopA_r0,road_loopA_r1,2151.6,2240.5,88.9,1297.3,52.5,0
14,suv,4.8,road_loopA_f0,road_loopA_f1,2152.2,2241.5,89.3,1303.1,52.5,0
31,car,4.5,road_loopA_r0,xloopA_0Ab,2167.4,2242.7,75.3,869.3,41.6,0
13,car,4.5,road_loopA_r0,road_loopA_r1,2151.8,2244.1,92.3,1297.8,50.6,0
40,car,4.5,road_loopA_r0,xloopA_0Ab,2174.7,2246.0,71.3,869.2,43.9,0
19,suv,4.8,road_loopA_f0,road_loopA_f1,2157.2,2246.5,89.3,1303.1,52.5,0
18,car,4.5,road_loopA_r0,road_loopA_r1,2155.3,2248.5,93.2,1297.7,50.1,0
16,car,4.5,road_loopA_r0,xloopA_0Ab,2154.0,2249.0,95.0,869.3,32.9,1
23,car,4.5,road_loopA_f0,road_loopA_f1,2160.0,2249.9,89.9,1303.5,52.2,0
24,car,4.5,road_loopA_f0,road_loopA_f1,2161.6,2251.5,89.9,1304.1,52.2,0
25,car,4.5,road_loopA_f0,road_loopA_f1,2161.8,2253.0,91.2,1304.1,51.5,0
15,car,4.5,road_loopA_r0,road_loopA_r1,2153.3,2254.1,100.8,1298.1,46.4,0
21,suv,4.8,road_loopA_r0,road_loopA_r1,2158.2,2255.8,97.6,1297.7,47.8,0
32,car,4.5,road_loopA_r0,road_loopA_r1,2167.5,2256.4,88.9,1297.3,52.5,0
33,car,4.5,road_loopA_r0,road_loopA_r1,2168.0,2257.4,89.4,1297.9,52.2,0
22,car,4.5,road_loopA_f0,xloopA_0Ab,2159.9,2258.4,98.5,505.1,18.5,1
26,suv,4.8,road_loopA_f0,road_loopA_f1,2162.1,2259.1,97.0,1303.0,48.4,0
28,truck,8.5,road_loopA_r0,xloopA_0Bb,2164.5,2259.2,94.7,895.7,34.0,1
34,suv,4.8,road_loopA_f0,xloopA_0Ab,2168.2,2261.1,92.9,505.6,19.6,1
11,car,4.5,road_loopA_f0,road_loopA_f1,2151.5,2261.5,110.0,1303.0,42.6,0
30,suv,4.8,road_loopA_f0,road_loopA_f1,2166.1,2261.7,95.6,1302.9,49.1,0
38,suv,4.8,road_loopA_r0,road_loopA_r1,2172.8,2261.7,88.9,1297.3,52.5,0
37,car,4.5,road_loopA_r0,xloopA_0Bb,2170.6,2262.2,91.6,895.8,35.2,0
17,truck,8.5,road_loopA_f0,road_loopA_f1,2154.3,2263.6,109.3,1302.8,42.9,0
77,car,4.5,road_loopA_f0,xloopA_0Ab,2203.5,2263.7,60.2,505.0,30.2,1
29,car,4.5,road_loopA_f0,road_loopA_f1,2165.8,2265.9,100.1,1303.2,46.9,0
42,truck,8.5,road_loopA_f0,road_loopA_f1,2176.3,2265.9,89.6,1303.4,52.4,0
89,suv,4.8,road_loopA_f0,xloopA_0Ab,2216.9,2266.5,49.6,505.6,36.7,0
45,car,4.5,road_loopA_f0,road_loopA_f1,2178.4,2268.1,89.7,1303.1,52.3,0
41,suv,4.8,road_loopA_r0,road_loopA_r1,2176.2,2269.0,92.8,1297.7,50.4,0
48,car,4.5,road_loopA_f0,road_loopA_f1,2180.6,2269.9,89.3,1303.1,52.5,0
49,suv,4.8,road_loopA_f0,road_loopA_f1,2181.0,2270.3,89.3,1303.0,52.5,0
36,bus,11.0,road_loopA_r0,road_loopA_r1,2170.0,2270.7,100.7,1297.4,46.4,0
44,car,4.5,road_loopA_r0,road_loopA_r1,2178.1,2270.7,92.6,1297.5,50.4,0
51,car,4.5,road_loopA_r0,road_loopA_r1,2181.9,2271.3,89.4,1298.3,52.3,0
50,suv,4.8,road_loopA_f0,road_loopA_f1,2181.5,2271.8,90.3,1303.7,52.0,0
46,car,4.5,road_loopA_r0,road_loopA_r1,2179.4,2272.9,93.5,1298.0,50.0,0
52,car,4.5,road_loopA_r0,road_loopA_r1,2181.9,2273.6,91.7,1298.3,51.0,0
54,car,4.5,road_loopA_f0,road_loopA_f1,2183.7,2273.7,90.0,1302.9,52.1,0
53,car,4.5,road_loopA_f0,road_loopA_f1,2182.1,2274.4,92.3,1302.8,50.8,0
56,suv,4.8,road_loopA_f0,road_loopA_f1,2185.3,2275.6,90.3,1303.6,51.9,0
55,car,4.5,road_loopA_f0,road_loopA_f1,2184.5,2276.1,91.6,1302.8,51.2,0
27,car,4.5,xloopA_0Aa,xloopA_0Ab,2163.9,2276.2,112.3,84.0,2.7,1
39,car,4.5,xloopA_0Aa,xloopA_0Ab,2174.6,2278.5,103.9,84.7,2.9,1
60,car,4.5,road_loopA_f0,road_loopA_f1,2190.2,2282.9,92.7,1303.8,50.6,0
72,car,4.5,xloopA_0Aa,xloopA_0Ab,2198.3,2282.9,84.6,84.1,3.6,0
82,car,4.5,xloopA_0Aa,xloopA_0Ab,2208.8,2284.8,76.0,84.4,4.0,0
69,car,4.5,road_loopA_f0,road_loopA_f1,2192.8,2287.7,94.9,1302.8,49.4,0
74,suv,4.8,road_loopA_f0,road_loopA_f1,2198.5,2290.6,92.1,1303.7,51.0,0
57,car,4.5,road_loopA_r0,xloopA_0Ab,2185.3,2292.5,107.2,869.0,29.2,1
76,car,4.5,road_loopA_f0,road_loopA_f1,2203.3,2292.6,89.3,1302.9,52.5,0
66,car,4.5,road_loopA_f0,road_loopA_f1,2191.1,2295.3,104.2,1303.4,45.0,0
81,suv,4.8,road_loopA_f0,road_loopA_f1,2207.7,2297.4,89.7,1303.5,52.3,0
68,car,4.5,road_loopA_f0,road_loopA_f1,2192.4,2298.7,106.3,1303.5,44.1,0
84,car,4.5,road_loopA_f0,xloopA_0Bb,2209.2,2298.8,89.6,478.7,19.2,2
67,car,4.5,road_loopA_r0,xloopA_0Ab,2192.2,2299.3,107.1,868.9,29.2,1
85,car,4.5,road_loopA_f0,road_loopA_f1,2210.2,2299.5,89.3,1303.1,52.5,0
71,car,4.5,road_loopA_f0,road_loopA_f1,2198.1,2301.6,103.5,1303.4,45.3,0
79,car,4.5,road_loopA_f0,road_loopA_f1,2207.0,2301.8,94.8,1303.9,49.5,0
100,car,4.5,road_loopA_f0,xloopA_0Bb,2225.3,2302.5,77.2,478.9,22.3,2
83,car,4.5,road_loopA_f0,road_loopA_f1,2209.1,2302.8,93.7,1302.8,50.1,0
70,car,4.5,road_loopA_r0,xloopA_0Ab,2196.6,2303.0,106.4,868.9,29.4,1
47,car,4.5,road_loopA_r0,xloopA_0Ab,2180.3,2306.6,126.3,869.2,24.8,2
58,car,4.5,road_loopA_r0,road_loopA_r1,2187.9,2317.9,130.0,1297.3,35.9,1
124,car,4.5,road_loopA_r0,xloopA_0Ab,2249.4,2318.5,69.1,869.0,45.3,0
61,suv,4.8,road_loopA_r0,road_loopA_r1,2190.1,2320.7,130.6,1297.9,35.8,1
161,car,4.5,road_loopA_f0,xloopA_0Bb,2279.8,2321.8,42.0,478.8,41.0,0
127,car,4.5,road_loopA_r0,xloopA_0Ab,2251.1,2321.9,70.8,869.0,44.2,0
87,suv,4.8,road_loopA_r0,road_loopA_r1,2214.9,2322.6,107.7,1298.3,43.4,1
20,car,4.5,xloopA_0Aa,road_loopA_r1,2157.4,2324.8,167.4,507.2,10.9,1
91,car,4.5,road_loopA_r0,road_loopA_r1,2217.5,2325.9,108.4,1297.6,43.1,1
43,car,4.5,xloopA_0Ba,road_loopA_r1,2177.3,2326.4,149.1,476.6,11.5,1
73,car,4.5,road_loopA_r0,road_loopA_r1,2198.3,2327.5,129.2,1298.4,36.2,1
95,truck,8.5,road_loopA_r0,road_loopA_r1,2221.6,2328.1,106.5,1297.5,43.9,1
78,suv,4.8,road_loopA_r0,road_loopA_r1,2205.8,2329.1,123.3,1298.0,37.9,1
88,car,4.5,xloopA_0Ba,road_loopA_r1,2216.8,2330.1,113.3,476.9,15.2,1
90,suv,4.8,road_loopA_r0,road_loopA_r1,2217.3,2330.8,113.5,1297.6,41.2,1
107,suv,4.8,road_loopA_r0,road_loopA_r1,2231.8,2330.8,99.0,1297.3,47.2,0
59,car,4.5,road_loopA_r0,road_loopA_r1,2189.7,2331.7,142.0,1297.9,32.9,1
102,suv,4.8,road_loopA_r0,road_loopA_r1,2226.6,2332.6,106.0,1298.4,44.1,0
111,car,4.5,road_loopA_r0,road_loopA_r1,2235.2,2332.6,97.4,1297.3,48.0,0
63,car,4.5,road_loopA_r0,road_loopA_r1,2190.5,2333.4,142.9,1298.4,32.7,1
106,car,4.5,road_loopA_r0,road_loopA_r1,2230.9,2334.3,103.4,1297.9,45.2,0
75,car,4.5,road_loopA_r0,road_loopA_r1,2201.3,2335.0,133.7,1297.8,34.9,1
114,car,4.5,road_loopA_r0,road_loopA_r1,2238.9,2335.3,96.4,1298.2,48.5,0
121,car,4.5,road_loopA_r0,road_loopA_r1,2244.8,2336.3,91.5,1297.5,51.1,0
80,car,4.5,road_loopA_r0,road_loopA_r1,2207.4,2336.7,129.3,1298.3,36.1,1
93,car,4.5,road_loopA_r0,road_loopA_r1,2218.6,2336.8,118.2,1297.5,39.5,1
112,suv,4.8,road_loopA_r0,road_loopA_r1,2237.5,2337.7,100.2,1297.6,46.6,0
99,suv,4.8,road_loopA_r0,road_loopA_r1,2224.6,2338.7,114.1,1298.6,41.0,1
109,car,4.5,road_loopA_r0,road_loopA_r1,2233.8,2340.5,106.7,1298.3,43.8,0
115,truck,8.5,road_loopA_r0,road_loopA_r1,2239.0,2340.9,101.9,1297.9,45.9,0
131,car,4.5,road_loopA_r0,road_loopA_r1,2251.9,2343.7,91.8,1298.3,50.9,0
133,car,4.5,road_loopA_r0,road_loopA_r1,2253.0,2343.8,90.8,1298.6,51.5,0
116,truck,8.5,road_loopA_r0,road_loopA_r1,2239.6,2344.4,104.8,1298.2,44.6,0
92,car,4.5,road_loopA_f0,road_loopA_f1,2218.6,2345.0,126.4,1303.7,37.1,1
137,suv,4.8,road_loopA_r0,road_loopA_r1,2257.2,2346.2,89.0,1298.5,52.5,0
125,car,4.5,road_loopA_r0,road_loopA_r1,2250.5,2346.4,95.9,1298.1,48.7,0
101,car,4.5,road_loopA_f0,road_loopA_f1,2225.4,2348.1,122.7,1303.3,38.3,1
128,car,4.5,road_loopA_r0,road_loopA_r1,2251.3,2348.2,96.9,1298.0,48.2,0
140,car,4.5,road_loopA_r0,road_loopA_r1,2259.7,2348.6,88.9,1297.3,52.5,0
97,car,4.5,road_loopA_f0,road_loopA_f1,2223.3,2350.7,127.4,1302.9,36.8,1
